g1,vcmax,tleaf,twood,troot,aleaf,awood,aroot
3.77,4e-05,0.8706956505775452,3.177938938140869,1.8249173164367676,0.4275,0.41,0.1625
3.77,4e-05,3.769050121307373,18.26434898376465,3.012349843978882,0.3875,0.42,0.1925
3.77,4e-05,2.033923864364624,30.961654663085938,1.7542411088943481,0.3075,0.4875,0.205
3.77,4e-05,1.4970446825027466,16.23031234741211,1.3183679580688477,0.3425,0.3,0.3575
3.77,4e-05,2.5445003509521484,17.86717987060547,2.3633100986480713,0.42,0.345,0.235
3.77,4e-05,3.6129322052001953,13.075936317443848,3.1121280193328857,0.28,0.5275,0.1925
3.77,4e-05,0.8920669555664062,8.286703109741211,2.969447612762451,0.3825,0.1675,0.45
3.77,4e-05,1.2187395095825195,19.8330135345459,5.108438491821289,0.155,0.3325,0.5125
3.77,4e-05,2.3048665523529053,3.042205572128296,2.3880279064178467,0.2325,0.5275,0.24
3.77,4e-05,1.618282675743103,13.640446662902832,2.6904518604278564,0.395,0.155,0.45
3.77,4e-05,2.5762460231781006,20.047412872314453,2.6261305809020996,0.515,0.21,0.275
3.77,4e-05,2.2517988681793213,25.96343994140625,2.383157968521118,0.51,0.295,0.195
3.77,4e-05,0.7832382917404175,19.255233764648438,3.1890006065368652,0.195,0.4175,0.3875
3.77,4e-05,2.1296815872192383,3.773465871810913,5.32501220703125,0.205,0.1575,0.6375
3.77,4e-05,1.0772113800048828,22.52890968322754,2.922041416168213,0.15,0.6325,0.2175
3.77,4e-05,1.2970715761184692,12.873140335083008,2.030602216720581,0.2325,0.2925,0.475
3.77,4e-05,1.7029567956924438,24.402021408081055,0.5522781014442444,0.2225,0.5275,0.25
3.77,4e-05,2.2078564167022705,16.49360466003418,2.050886392593384,0.2825,0.245,0.4725
3.77,4e-05,2.627000570297241,62.62895202636719,3.1382548809051514,0.3875,0.2975,0.315
3.77,4e-05,2.11428165435791,7.0319671630859375,3.667619466781616,0.1625,0.63,0.2075
3.77,4e-05,1.505188226699829,7.138848781585693,2.4101405143737793,0.395,0.3025,0.3025
3.77,4e-05,3.248812437057495,6.820841312408447,3.727670192718506,0.18,0.585,0.235
3.77,4e-05,1.9144103527069092,22.950986862182617,3.8667964935302734,0.41,0.3925,0.1975
3.77,4e-05,4.275163173675537,20.065593719482422,3.715329647064209,0.2225,0.2075,0.57
3.77,4e-05,1.7608110904693604,15.026164054870605,1.545255422592163,0.21,0.3475,0.4425
3.77,4e-05,3.2823100090026855,19.555973052978516,4.903907299041748,0.1675,0.3275,0.505
3.77,4e-05,2.6550581455230713,4.795282363891602,1.7232023477554321,0.2025,0.2675,0.53
3.77,4e-05,1.7264094352722168,41.38823318481445,2.3515379428863525,0.21,0.3325,0.4575
3.77,4e-05,1.1473567485809326,24.948122024536133,1.4640593528747559,0.45,0.365,0.185
3.77,4e-05,2.9037041664123535,1.9059381484985352,2.767286777496338,0.235,0.2,0.565
3.77,4e-05,1.679389476776123,5.629236221313477,2.143472909927368,0.345,0.3725,0.2825
3.77,4e-05,6.766416549682617,12.379823684692383,2.763667345046997,0.17,0.35,0.48
3.77,4e-05,0.7076989412307739,6.434473991394043,1.4023970365524292,0.325,0.38,0.295
3.77,4e-05,1.9325709342956543,15.950157165527344,3.8051888942718506,0.2375,0.3025,0.46
3.77,4e-05,0.8695292472839355,38.340755462646484,3.575166940689087,0.2725,0.435,0.2925
3.77,4e-05,0.6054491400718689,5.626406669616699,0.8403283357620239,0.2525,0.33,0.4175
3.77,4e-05,0.5130693912506104,6.327024936676025,0.952591598033905,0.3475,0.25,0.4025
3.77,4e-05,3.736603021621704,16.273231506347656,1.5758051872253418,0.485,0.3025,0.2125
3.77,4e-05,2.242180347442627,4.9639201164245605,0.5842194557189941,0.3475,0.28,0.3725
3.77,4e-05,1.8427270650863647,31.51815414428711,1.6068278551101685,0.4125,0.1825,0.405
3.77,4e-05,1.5424736738204956,12.62670612335205,1.4889211654663086,0.575,0.255,0.17
3.77,4e-05,1.4334685802459717,51.73685073852539,3.403148651123047,0.19,0.5375,0.2725
3.77,4e-05,2.0581865310668945,31.44147300720215,3.5679004192352295,0.4025,0.285,0.3125
3.77,4e-05,1.0191503763198853,20.801525115966797,1.17660653591156,0.1775,0.415,0.4075
3.77,4e-05,0.4470875561237335,10.366483688354492,6.9446210861206055,0.4975,0.225,0.2775
3.77,4e-05,1.7244689464569092,16.634990692138672,2.315168619155884,0.215,0.4,0.385
3.77,4e-05,0.9187366366386414,17.378559112548828,2.2784340381622314,0.24,0.59,0.17
3.77,4e-05,2.049431562423706,15.398408889770508,1.2885619401931763,0.32,0.4925,0.1875
3.77,4e-05,0.17027510702610016,43.22522735595703,5.332092761993408,0.4525,0.29,0.2575
3.77,4e-05,1.019309163093567,20.077056884765625,1.0146151781082153,0.2475,0.4475,0.305
3.77,4e-05,3.14922833442688,21.7343692779541,4.307511329650879,0.22,0.565,0.215
3.77,4e-05,0.2781335711479187,6.989405155181885,4.363426208496094,0.175,0.1725,0.6525
3.77,4e-05,1.1114379167556763,8.781891822814941,1.5663270950317383,0.32,0.48,0.2
3.77,4e-05,0.9869723916053772,17.57996940612793,2.577731132507324,0.235,0.4225,0.3425
3.77,4e-05,1.6600481271743774,5.964323043823242,4.549659729003906,0.3375,0.43,0.2325
3.77,4e-05,0.5246884226799011,5.770019054412842,4.363426208496094,0.3525,0.35,0.2975
3.77,4e-05,2.730454444885254,4.3036980628967285,6.715785503387451,0.1625,0.525,0.3125
3.77,4e-05,0.35900336503982544,16.736957550048828,1.859405279159546,0.18,0.4475,0.3725
3.77,4e-05,1.4555929899215698,9.821586608886719,0.7537896633148193,0.4975,0.21,0.2925
3.77,4e-05,1.553450584411621,31.065021514892578,1.5470746755599976,0.2125,0.25,0.5375
3.77,4e-05,2.2165558338165283,2.68563175201416,2.321728467941284,0.485,0.2225,0.2925
3.77,4e-05,1.1001256704330444,32.55645751953125,1.0922247171401978,0.3,0.1925,0.5075
3.77,4e-05,1.7442567348480225,23.15264129638672,0.33622193336486816,0.17,0.5675,0.2625
3.77,4e-05,1.0289390087127686,44.57554244995117,0.8762347102165222,0.3,0.31,0.39
3.77,4e-05,0.6329068541526794,21.92848777770996,0.7549831867218018,0.475,0.2325,0.2925
3.77,4e-05,0.9267078638076782,19.92190933227539,2.2491369247436523,0.1775,0.2925,0.53
3.77,4e-05,1.7673871517181396,24.001230239868164,5.965384006500244,0.5775,0.21,0.2125
3.77,4e-05,1.4727739095687866,28.757566452026367,2.8506276607513428,0.305,0.1875,0.5075
3.77,4e-05,1.3291701078414917,14.00809097290039,2.7746598720550537,0.17,0.445,0.385
3.77,4e-05,1.3251999616622925,32.471405029296875,6.05653190612793,0.235,0.2925,0.4725
3.77,4e-05,1.8873790502548218,41.53255081176758,2.1246817111968994,0.475,0.3375,0.1875
3.77,4e-05,2.843776226043701,11.32274055480957,1.8768880367279053,0.2,0.3825,0.4175
3.77,4e-05,0.711932361125946,13.612334251403809,0.9128050804138184,0.2825,0.39,0.3275
3.77,4e-05,0.8419885039329529,19.37137794494629,0.3875623047351837,0.3625,0.33,0.3075
3.77,4e-05,0.9953456521034241,7.689950942993164,1.06418776512146,0.25,0.3425,0.4075
3.77,4e-05,0.9843728542327881,5.587181091308594,0.26263895630836487,0.375,0.2075,0.4175
3.77,4e-05,2.4411556720733643,7.141912460327148,0.6519400477409363,0.2475,0.59,0.1625
3.77,4e-05,1.563854694366455,27.57662582397461,3.2469873428344727,0.6075,0.235,0.1575
3.77,4e-05,3.563246488571167,17.518407821655273,0.6197205185890198,0.21,0.25,0.54
3.77,4e-05,0.7869303226470947,14.313201904296875,4.639795303344727,0.3775,0.1725,0.45
3.77,4e-05,4.300856113433838,17.254911422729492,1.3895982503890991,0.2675,0.465,0.2675
3.77,4e-05,0.6772993206977844,20.569345474243164,3.9386863708496094,0.3425,0.1525,0.505
3.77,4e-05,3.1977944374084473,8.052508354187012,0.4609052240848541,0.2625,0.2725,0.465
3.77,4e-05,2.018209218978882,59.93984603881836,0.5597100853919983,0.305,0.3775,0.3175
3.77,4e-05,5.145992755889893,23.050304412841797,1.4460262060165405,0.1525,0.15,0.6975
3.77,4e-05,6.718512535095215,20.22634506225586,0.3191426694393158,0.235,0.52,0.245
3.77,4e-05,2.869872570037842,10.527575492858887,1.2395740747451782,0.51,0.1725,0.3175
3.77,4e-05,2.3982467651367188,25.953889846801758,1.502236247062683,0.1625,0.3625,0.475
3.77,4e-05,0.38328468799591064,25.208818435668945,1.0041933059692383,0.1725,0.39,0.4375
3.77,4e-05,1.554424524307251,4.078393936157227,0.5028471350669861,0.16,0.385,0.455
3.77,4e-05,0.9744809865951538,29.56636619567871,1.0518015623092651,0.1625,0.365,0.4725
3.77,4e-05,2.0832302570343018,27.270761489868164,3.150869607925415,0.305,0.34,0.355
3.77,4e-05,2.3891549110412598,30.140167236328125,2.2018890380859375,0.2325,0.47,0.2975
3.77,4e-05,1.387465000152588,12.42066764831543,1.0550044775009155,0.28,0.55,0.17
3.77,4e-05,1.5857518911361694,20.279211044311523,0.891339898109436,0.54,0.235,0.225
3.77,4e-05,1.0650118589401245,26.016511917114258,1.02619206905365,0.2075,0.5975,0.195
3.77,4e-05,1.3550564050674438,39.374610900878906,3.720890998840332,0.5025,0.17,0.3275
3.77,4e-05,3.2326242923736572,24.38302993774414,0.9223105907440186,0.1925,0.28,0.5275
3.77,4e-05,2.4442214965820312,15.9898681640625,0.7285277843475342,0.2525,0.1975,0.55
3.77,4e-05,0.4159638285636902,7.298142910003662,2.7768759727478027,0.2625,0.175,0.5625
3.77,4e-05,3.5337889194488525,20.97677993774414,5.507652759552002,0.3025,0.185,0.5125
3.77,4e-05,1.9141701459884644,8.943888664245605,1.7685247659683228,0.1825,0.5025,0.315
3.77,4e-05,0.8478342294692993,19.105972290039062,0.29186680912971497,0.255,0.535,0.21
3.77,4e-05,4.3468146324157715,37.94649124145508,3.1034367084503174,0.2625,0.1875,0.55
3.77,4e-05,5.157391548156738,8.617627143859863,1.6907974481582642,0.2425,0.2825,0.475
3.77,4e-05,1.420510172843933,15.912444114685059,3.2936387062072754,0.245,0.46,0.295
3.77,4e-05,3.2435431480407715,8.280482292175293,2.1360578536987305,0.4175,0.3575,0.225
3.77,4e-05,4.459813594818115,13.213069915771484,3.4448797702789307,0.42,0.4175,0.1625
3.77,4e-05,1.2996196746826172,16.031892776489258,1.1457040309906006,0.21,0.575,0.215
3.77,4e-05,5.553748607635498,15.821146011352539,1.9327566623687744,0.4575,0.33,0.2125
3.77,4e-05,4.382650375366211,22.859519958496094,1.0896729230880737,0.32,0.425,0.255
3.77,4e-05,1.1591423749923706,25.59088134765625,1.902527928352356,0.455,0.395,0.15
3.77,4e-05,6.6967291831970215,18.747257232666016,2.852940082550049,0.46,0.3625,0.1775
3.77,4e-05,1.0630223751068115,28.209943771362305,2.115295171737671,0.6225,0.1825,0.195
3.77,4e-05,0.7624713778495789,21.73910903930664,2.071598529815674,0.6175,0.2125,0.17
3.77,4e-05,2.887016773223877,28.06709098815918,0.9351879358291626,0.3825,0.1675,0.45
3.77,4e-05,2.782792806625366,3.1547067165374756,0.8788557648658752,0.31,0.425,0.265
3.77,4e-05,0.6956626772880554,13.420670509338379,1.2868614196777344,0.1875,0.6025,0.21
3.77,4e-05,0.6640018820762634,9.519547462463379,1.5350457429885864,0.2425,0.2825,0.475
3.77,4e-05,0.3068544864654541,2.753751277923584,3.1790788173675537,0.1775,0.435,0.3875
3.77,4e-05,5.403913497924805,8.584809303283691,2.1429319381713867,0.5325,0.19,0.2775
3.77,4e-05,0.645598828792572,21.272321701049805,4.999231338500977,0.1525,0.525,0.3225
3.77,4e-05,3.2396433353424072,15.853903770446777,2.2582600116729736,0.5975,0.1825,0.22
3.77,4e-05,1.086979866027832,11.796767234802246,0.45893681049346924,0.235,0.42,0.345
3.77,4e-05,0.2820662558078766,48.41353988647461,1.413346529006958,0.2025,0.315,0.4825
3.77,4e-05,1.4103456735610962,11.55160903930664,0.9198142886161804,0.4275,0.2675,0.305
3.77,4e-05,1.6826636791229248,6.1113810539245605,0.7596818804740906,0.495,0.275,0.23
3.77,4e-05,2.7615649700164795,4.540536403656006,0.967674970626831,0.5025,0.3225,0.175
3.77,4e-05,7.367278099060059,3.4850385189056396,1.6874111890792847,0.61,0.17,0.22
3.77,4e-05,0.1732587069272995,24.06163215637207,0.121115542948246,0.3275,0.35,0.3225
3.77,4e-05,0.9148657917976379,7.631031513214111,3.563782215118408,0.3475,0.3975,0.255
3.77,4e-05,2.5486087799072266,18.920902252197266,1.1048246622085571,0.46,0.155,0.385
3.77,4e-05,2.3818914890289307,10.527135848999023,2.1043574810028076,0.5375,0.2975,0.165
3.77,4e-05,1.9833204746246338,4.1723151206970215,1.6424856185913086,0.6525,0.1975,0.15
3.77,4e-05,4.102670192718506,36.911983489990234,3.411879539489746,0.3825,0.3625,0.255
3.77,4e-05,2.604414224624634,6.396838665008545,1.6346992254257202,0.19,0.385,0.425
3.77,4e-05,3.634093761444092,2.3940658569335938,5.627854824066162,0.1675,0.59,0.2425
3.77,4e-05,1.5831170082092285,25.178680419921875,0.7971282601356506,0.5025,0.18,0.3175
3.77,4e-05,0.6936619281768799,15.294713973999023,0.5804746747016907,0.44,0.1875,0.3725
3.77,4e-05,3.0776638984680176,18.43616485595703,2.8902745246887207,0.615,0.1625,0.2225
3.77,4e-05,2.965808629989624,3.7239162921905518,0.4728802740573883,0.415,0.25,0.335
3.77,4e-05,6.619455337524414,34.61183547973633,0.15824660658836365,0.365,0.47,0.165
3.77,4e-05,0.5813614726066589,13.319371223449707,3.08678936958313,0.405,0.37,0.225
3.77,4e-05,0.46344703435897827,10.855281829833984,0.38845759630203247,0.2425,0.255,0.5025
3.77,4e-05,2.127591609954834,18.748563766479492,2.6366312503814697,0.2325,0.5075,0.26
3.77,4e-05,0.9348608255386353,2.5331995487213135,0.8092866539955139,0.4025,0.3625,0.235
3.77,4e-05,1.6095657348632812,26.475448608398438,2.142573356628418,0.295,0.5225,0.1825
3.77,4e-05,2.287864923477173,41.62706756591797,2.865715980529785,0.375,0.3125,0.3125
3.77,4e-05,0.7111843228340149,3.8834517002105713,0.15818241238594055,0.2,0.2575,0.5425
3.77,4e-05,0.7364641427993774,13.287769317626953,2.0602540969848633,0.61,0.21,0.18
3.77,4e-05,3.635767936706543,28.098386764526367,1.7088123559951782,0.1675,0.27,0.5625
3.77,4e-05,0.4240507483482361,18.393020629882812,2.622201681137085,0.1575,0.43,0.4125
3.77,4e-05,1.2154146432876587,15.535552024841309,0.9977874159812927,0.295,0.1525,0.5525
3.77,4e-05,2.842092990875244,10.098176956176758,1.6153934001922607,0.29,0.3975,0.3125
3.77,4e-05,2.420355796813965,22.41873550415039,0.8341594338417053,0.3975,0.3425,0.26
3.77,4e-05,1.596635103225708,26.7050724029541,0.8252024054527283,0.5375,0.2525,0.21
3.77,4e-05,1.4733966588974,31.7746524810791,4.2252960205078125,0.225,0.5475,0.2275
3.77,4e-05,1.4426528215408325,4.68225622177124,0.957935094833374,0.4225,0.39,0.1875
3.77,4e-05,3.4697961807250977,3.5864202976226807,2.5674498081207275,0.3775,0.18,0.4425
3.77,4e-05,4.653820037841797,36.303470611572266,1.6688905954360962,0.38,0.2875,0.3325
3.77,4e-05,2.921430826187134,23.979644775390625,1.7693065404891968,0.4325,0.4075,0.16
3.77,4e-05,2.0456960201263428,19.682157516479492,2.966278314590454,0.2825,0.4875,0.23
3.77,4e-05,2.5965898036956787,55.69002151489258,2.08038592338562,0.22,0.235,0.545
3.77,4e-05,4.81275749206543,28.208080291748047,1.93558669090271,0.4975,0.2725,0.23
3.77,4e-05,6.6967291831970215,3.7855136394500732,0.928625226020813,0.275,0.3175,0.4075
3.77,4e-05,2.764407157897949,14.485206604003906,1.8168790340423584,0.305,0.535,0.16
3.77,4e-05,2.686465263366699,6.6429123878479,0.5257508754730225,0.4975,0.345,0.1575
3.77,4e-05,1.560665249824524,16.748140335083008,2.4502882957458496,0.33,0.3725,0.2975
3.77,4e-05,3.2746806144714355,15.743267059326172,4.210780143737793,0.275,0.435,0.29
3.77,4e-05,1.9642432928085327,35.834232330322266,3.504199981689453,0.18,0.5475,0.2725
3.77,4e-05,1.3546406030654907,15.929793357849121,5.675367832183838,0.1825,0.38,0.4375
3.77,4e-05,2.7533187866210938,28.0683536529541,1.7421905994415283,0.4325,0.26,0.3075
3.77,4e-05,1.60265052318573,2.7575039863586426,1.4484901428222656,0.415,0.175,0.41
3.77,4e-05,1.4338107109069824,12.112242698669434,2.7356863021850586,0.225,0.43,0.345
3.77,4e-05,3.1521968841552734,34.610469818115234,0.993433952331543,0.17,0.1875,0.6425
3.77,4e-05,1.016457438468933,10.456860542297363,2.5955348014831543,0.4075,0.355,0.2375
3.77,4e-05,2.9919931888580322,16.341588973999023,3.591184616088867,0.245,0.315,0.44
3.77,4e-05,6.007608890533447,13.323731422424316,3.410543918609619,0.3,0.3675,0.3325
3.77,4e-05,3.828659772872925,13.457395553588867,4.524050712585449,0.53,0.31,0.16
3.77,4e-05,0.22166717052459717,43.22522735595703,1.0188168287277222,0.19,0.3025,0.5075
3.77,4e-05,1.052061676979065,8.368552207946777,0.8149267435073853,0.5625,0.165,0.2725
3.77,4e-05,1.5910919904708862,13.96301555633545,0.8310651183128357,0.2375,0.5075,0.255
3.77,4e-05,1.9622726440429688,5.354166507720947,1.7484744787216187,0.5675,0.2275,0.205
3.77,4e-05,0.7501036524772644,3.4359872341156006,0.8444546461105347,0.1775,0.25,0.5725
3.77,4e-05,1.0495113134384155,18.584516525268555,4.597639560699463,0.31,0.215,0.475
3.77,4e-05,1.7736505270004272,8.384521484375,2.0747461318969727,0.2825,0.1575,0.56
3.77,4e-05,1.6163231134414673,17.32316017150879,2.2773754596710205,0.2675,0.5225,0.21
3.77,4e-05,6.436117172241211,28.337276458740234,3.28163480758667,0.315,0.365,0.32
3.77,4e-05,2.1436240673065186,6.322325706481934,0.527781069278717,0.25,0.1925,0.5575
3.77,4e-05,1.2284549474716187,7.332457542419434,1.375694990158081,0.165,0.405,0.43
3.77,4e-05,4.862699031829834,1.0198701620101929,5.588572025299072,0.4875,0.33,0.1825
3.77,4e-05,0.16395585238933563,16.12005043029785,0.9739497900009155,0.2375,0.49,0.2725
3.77,4e-05,1.7747889757156372,12.745569229125977,2.6766321659088135,0.18,0.225,0.595
3.77,4e-05,4.047908306121826,37.9343147277832,1.2895491123199463,0.235,0.5875,0.1775
3.77,4e-05,4.580659866333008,10.325872421264648,0.8137547969818115,0.2675,0.1775,0.555
3.77,4e-05,2.060920238494873,61.125797271728516,2.5042529106140137,0.24,0.215,0.545
3.77,4e-05,1.1591423749923706,8.991142272949219,4.4854350090026855,0.27,0.4925,0.2375
3.77,4e-05,3.919983386993408,7.122097969055176,1.3289198875427246,0.4675,0.19,0.3425
3.77,4e-05,3.1764745712280273,48.746742248535156,2.5728418827056885,0.18,0.265,0.555
3.77,4e-05,2.0569941997528076,28.755239486694336,1.0889558792114258,0.4,0.2275,0.3725
3.77,4e-05,6.560039043426514,23.692745208740234,0.7947746515274048,0.16,0.6075,0.2325
3.77,4e-05,2.0993783473968506,2.4844889640808105,4.636897087097168,0.2575,0.345,0.3975
3.77,4e-05,2.1773247718811035,8.742313385009766,1.0570658445358276,0.425,0.2375,0.3375
3.77,4e-05,2.667710304260254,46.462337493896484,1.0850952863693237,0.485,0.2525,0.2625
3.77,4e-05,4.052299499511719,17.659080505371094,0.3206064701080322,0.23,0.3075,0.4625
3.77,4e-05,3.089909315109253,10.938923835754395,3.261793613433838,0.235,0.3925,0.3725
3.77,4e-05,0.7098357677459717,8.170672416687012,0.9638618230819702,0.285,0.385,0.33
3.77,4e-05,0.2530140280723572,10.255724906921387,2.737665891647339,0.3475,0.23,0.4225
3.77,4e-05,3.740426778793335,37.05361557006836,2.3600425720214844,0.3825,0.2075,0.41
3.77,4e-05,1.1348429918289185,15.819181442260742,2.1638970375061035,0.195,0.4125,0.3925
3.77,4e-05,1.2422575950622559,11.707966804504395,1.1567175388336182,0.1825,0.625,0.1925
3.77,4e-05,3.965461015701294,29.434967041015625,1.876990795135498,0.6075,0.2175,0.175
3.77,4e-05,0.9810364842414856,16.14942169189453,2.12103009223938,0.18,0.2025,0.6175
3.77,4e-05,1.6045562028884888,5.195871353149414,1.2757741212844849,0.305,0.305,0.39
3.77,4e-05,1.7240619659423828,2.5483169555664062,2.9412612915039062,0.395,0.1525,0.4525
3.77,4e-05,0.7889235019683838,21.8687801361084,4.395132541656494,0.1775,0.5525,0.27
3.77,4e-05,1.3110911846160889,42.732261657714844,1.0634210109710693,0.555,0.1925,0.2525
3.77,4e-05,2.492107629776001,25.95252799987793,0.7339944839477539,0.36,0.3425,0.2975
3.77,4e-05,1.8658175468444824,18.764310836791992,2.8855137825012207,0.33,0.2425,0.4275
3.77,4e-05,0.8028435707092285,4.336212635040283,2.2438831329345703,0.4825,0.3325,0.185
3.77,4e-05,2.5251924991607666,24.894241333007812,0.8324891924858093,0.5075,0.3075,0.185
3.77,4e-05,1.202347993850708,18.905250549316406,2.109978437423706,0.5175,0.225,0.2575
3.77,4e-05,1.738247036933899,18.52764129638672,2.3656888008117676,0.36,0.35,0.29
3.77,4e-05,2.174098491668701,22.45203971862793,0.9128050804138184,0.38,0.45,0.17
3.77,4e-05,2.8015308380126953,11.094443321228027,0.6964725255966187,0.205,0.505,0.29
3.77,4e-05,2.602834701538086,4.199987411499023,1.9663578271865845,0.16,0.47,0.37
3.77,4e-05,0.9760631918907166,23.37792205810547,7.415684223175049,0.3625,0.37,0.2675
3.77,4e-05,3.061506509780884,20.785247802734375,2.5107839107513428,0.255,0.2675,0.4775
3.77,4e-05,3.7631282806396484,4.099480628967285,2.3013787269592285,0.165,0.26,0.575
3.77,4e-05,2.888998508453369,11.721203804016113,2.9352147579193115,0.4325,0.36,0.2075
3.77,4e-05,4.4747796058654785,36.062557220458984,1.6734038591384888,0.4625,0.2675,0.27
3.77,4e-05,1.6269961595535278,45.78007125854492,2.1839170455932617,0.51,0.315,0.175
3.77,4e-05,1.0478357076644897,26.328338623046875,0.9122426509857178,0.2675,0.215,0.5175
3.77,4e-05,0.9553417563438416,6.743890762329102,1.249961495399475,0.355,0.475,0.17
3.77,4e-05,1.653928279876709,14.629144668579102,1.0876057147979736,0.2825,0.405,0.3125
3.77,4e-05,0.6390447616577148,3.8287391662597656,1.1280828714370728,0.565,0.17,0.265
3.77,4e-05,5.971901893615723,10.22907829284668,0.4247936010360718,0.3525,0.3,0.3475
3.77,4e-05,2.1504383087158203,23.15251350402832,1.2473973035812378,0.3325,0.385,0.2825
3.77,4e-05,0.6761967539787292,32.06500244140625,0.5379776358604431,0.1525,0.5125,0.335
3.77,4e-05,2.0960941314697266,44.15042495727539,4.6914472579956055,0.6075,0.18,0.2125
3.77,4e-05,3.5098462104797363,17.275741577148438,8.300000190734863,0.175,0.2725,0.5525
3.77,4e-05,1.129957675933838,5.358258247375488,1.8232388496398926,0.31,0.2325,0.4575
3.77,4e-05,2.645576000213623,25.835535049438477,1.3776068687438965,0.485,0.21,0.305
3.77,4e-05,2.1011714935302734,23.31580352783203,1.6573376655578613,0.3275,0.165,0.5075
3.77,4e-05,1.159425973892212,22.391340255737305,2.4888217449188232,0.3825,0.235,0.3825
3.77,4e-05,1.4242746829986572,9.176090240478516,1.9293675422668457,0.2025,0.3325,0.465
3.77,4e-05,2.910956621170044,13.228035926818848,2.6574337482452393,0.1575,0.625,0.2175
3.77,4e-05,1.308423638343811,38.92996597290039,0.5842081904411316,0.4725,0.3425,0.185
3.77,4e-05,2.4188692569732666,2.452993631362915,2.30611515045166,0.17,0.5875,0.2425
3.77,4e-05,1.7633404731750488,23.173372268676758,1.287071943283081,0.2725,0.245,0.4825
3.77,4e-05,1.656367301940918,13.082351684570312,3.3830792903900146,0.165,0.22,0.615
3.77,4e-05,3.0086238384246826,10.527135848999023,1.1146091222763062,0.5475,0.3025,0.15
3.77,4e-05,2.4123196601867676,14.060880661010742,2.584017038345337,0.1975,0.57,0.2325
3.77,4e-05,1.597820520401001,29.903528213500977,4.173237323760986,0.5075,0.16,0.3325
3.77,4e-05,0.19210293889045715,6.930213928222656,3.3243563175201416,0.405,0.165,0.43
3.77,4e-05,1.3121826648712158,25.140195846557617,2.4457180500030518,0.3275,0.42,0.2525
3.77,4e-05,0.6329068541526794,24.468740463256836,2.139249324798584,0.1775,0.615,0.2075
3.77,4e-05,4.845277309417725,37.76609420776367,1.799154281616211,0.61,0.1775,0.2125
3.77,4e-05,2.4016811847686768,8.486282348632812,0.08377479761838913,0.3925,0.2925,0.315
3.77,4e-05,1.012947678565979,4.203732490539551,4.956387519836426,0.2925,0.5075,0.2
3.77,4e-05,1.2111587524414062,18.07010841369629,3.231171131134033,0.285,0.2775,0.4375
3.77,4e-05,2.681683301925659,9.922975540161133,0.4229021370410919,0.3725,0.455,0.1725
3.77,4e-05,2.0366828441619873,17.039554595947266,4.339423656463623,0.1625,0.425,0.4125
3.77,4e-05,0.24015341699123383,9.677416801452637,1.2045780420303345,0.635,0.16,0.205
3.77,4e-05,1.5513511896133423,17.375646591186523,2.5163817405700684,0.4525,0.2175,0.33
3.77,4e-05,1.6216059923171997,5.137991428375244,2.0871264934539795,0.335,0.2275,0.4375
3.77,4e-05,2.347853183746338,13.707740783691406,0.6096035242080688,0.325,0.4475,0.2275
3.77,4e-05,3.3280246257781982,11.987794876098633,2.554022789001465,0.1725,0.58,0.2475
3.77,4e-05,0.9413259625434875,50.85319519042969,0.6658494472503662,0.4025,0.2925,0.305
3.77,4e-05,1.4260127544403076,50.83866882324219,2.4154021739959717,0.59,0.15,0.26
3.77,4e-05,2.398829698562622,11.550675392150879,5.338531970977783,0.18,0.4125,0.4075
3.77,4e-05,1.3507527112960815,13.8899564743042,3.8092293739318848,0.5,0.2725,0.2275
3.77,4e-05,0.6904497146606445,6.306229114532471,3.7678630352020264,0.405,0.24,0.355
3.77,4e-05,0.930694043636322,6.9987382888793945,3.7898991107940674,0.495,0.3125,0.1925
3.77,4e-05,0.8231721520423889,4.921946048736572,4.026015758514404,0.25,0.2425,0.5075
3.77,4e-05,0.2559349834918976,11.918994903564453,0.5881158113479614,0.205,0.505,0.29
3.77,4e-05,1.162640929222107,22.669830322265625,2.4028406143188477,0.34,0.2775,0.3825
3.77,4e-05,0.13519957661628723,12.357142448425293,1.4712579250335693,0.2825,0.4225,0.295
3.77,4e-05,4.184680461883545,25.746549606323242,1.7859106063842773,0.465,0.245,0.29
3.77,4e-05,2.7908003330230713,23.284330368041992,1.5255298614501953,0.57,0.2325,0.1975
3.77,4e-05,2.017061948776245,49.5012092590332,3.8782856464385986,0.4375,0.185,0.3775
3.77,4e-05,2.5012764930725098,28.893524169921875,1.2630366086959839,0.2225,0.3125,0.465
3.77,4e-05,1.725764274597168,12.813838958740234,1.8600159883499146,0.18,0.185,0.635
3.77,4e-05,2.27349591255188,31.005521774291992,2.6574337482452393,0.3625,0.1625,0.475
3.77,4e-05,2.9798238277435303,12.121099472045898,0.12256848812103271,0.1975,0.1525,0.65
3.77,4e-05,4.653871059417725,10.912439346313477,0.6180262565612793,0.155,0.445,0.4
3.77,4e-05,2.6235439777374268,21.61665153503418,1.5915217399597168,0.22,0.185,0.595
3.77,4e-05,5.388903617858887,21.527706146240234,0.9061145186424255,0.4725,0.225,0.3025
3.77,4e-05,1.7154537439346313,9.535970687866211,5.517329692840576,0.22,0.63,0.15
3.77,4e-05,2.3404200077056885,25.163551330566406,3.4755380153656006,0.1875,0.2975,0.515
3.77,4e-05,1.522571325302124,9.588312149047852,0.29773545265197754,0.31,0.1525,0.5375
